GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,AIANHHA,NAME,FYF001,FYF002,FYF003,FYF004,FYF005,FYF006,FYF007,FYF008,FYF009,FYF010,FYF011,FYF012,FYF013,FYF014
"G11000100078061010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1010","9999","Block 1010",0,55,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078061011","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1011","9999","Block 1011",0,44,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078061012","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1012","9999","Block 1012",0,28,3,0,0,0,0,0,0,0,0,0,0,0
"G11000100078061013","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1013","9999","Block 1013",1,61,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078061014","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1014","9999","Block 1014",0,36,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078061015","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1015","9999","Block 1015",0,50,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100078061016","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1016","9999","Block 1016",0,7,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078061017","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","1","1017","9999","Block 1017",0,51,1,0,0,0,0,0,1,0,0,0,0,0
"G11000100078065000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5000","9999","Block 5000",0,22,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100078065001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5001","9999","Block 5001",0,116,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5002","9999","Block 5002",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5003","9999","Block 5003",0,30,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100078065004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5004","9999","Block 5004",0,33,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5005","9999","Block 5005",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5006","9999","Block 5006",0,43,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5007","9999","Block 5007",0,38,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100078065008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5008","9999","Block 5008",0,47,0,0,0,0,0,0,0,2,0,0,0,0
"G11000100078065009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5009","9999","Block 5009",0,47,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5010","9999","Block 5010",0,54,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065011","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5011","9999","Block 5011",0,42,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065012","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5012","9999","Block 5012",0,16,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065013","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5013","9999","Block 5013",4,85,1,1,0,0,0,1,0,0,0,0,0,0
"G11000100078065014","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5014","9999","Block 5014",0,30,1,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065015","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5015","9999","Block 5015",0,73,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065016","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5016","9999","Block 5016",0,46,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065017","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5017","9999","Block 5017",1,65,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078065018","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5018","9999","Block 5018",0,60,1,0,0,0,4,0,0,0,0,0,0,0
"G11000100078065019","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007806","5","5019","9999","Block 5019",0,67,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1000","9999","Block 1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1001","9999","Block 1001",0,86,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1002","9999","Block 1002",0,120,0,4,0,0,7,0,0,0,0,0,0,0
"G11000100078071003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1003","9999","Block 1003",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1004","9999","Block 1004",0,14,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1005","9999","Block 1005",3,147,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1006","9999","Block 1006",0,45,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1007","9999","Block 1007",0,67,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100078071008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1008","9999","Block 1008",2,86,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1009","9999","Block 1009",0,111,0,0,0,1,1,0,2,0,0,0,0,0
"G11000100078071010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1010","9999","Block 1010",0,38,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071011","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1011","9999","Block 1011",0,44,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100078071012","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1012","9999","Block 1012",0,86,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078071013","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","1","1013","9999","Block 1013",2,97,0,0,0,0,8,0,7,0,0,0,0,1
"G11000100078073000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3000","9999","Block 3000",0,53,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078073001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3001","9999","Block 3001",1,475,0,0,0,0,2,0,2,0,0,0,6,1
"G11000100078073002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3002","9999","Block 3002",0,77,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078073003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3003","9999","Block 3003",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078073004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3004","9999","Block 3004",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078073005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3005","9999","Block 3005",0,56,3,0,0,0,1,0,1,0,0,0,2,0
"G11000100078073006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3006","9999","Block 3006",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078073007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3007","9999","Block 3007",0,73,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078073008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3008","9999","Block 3008",0,34,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078073009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007807","3","3009","9999","Block 3009",0,90,1,1,0,0,0,0,0,0,0,0,0,0
"G11000100078082000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2000","9999","Block 2000",0,78,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2001","9999","Block 2001",0,90,4,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2002","9999","Block 2002",0,16,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2003","9999","Block 2003",0,41,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2004","9999","Block 2004",0,38,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2005","9999","Block 2005",0,35,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2006","9999","Block 2006",3,78,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2007","9999","Block 2007",0,67,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2008","9999","Block 2008",0,78,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2009","9999","Block 2009",0,143,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2010","9999","Block 2010",0,86,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082011","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2011","9999","Block 2011",0,100,0,0,0,0,2,0,2,0,0,0,0,0
"G11000100078082012","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2012","9999","Block 2012",0,53,1,0,0,0,0,0,3,0,0,0,0,0
"G11000100078082013","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2013","9999","Block 2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082014","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2014","9999","Block 2014",5,40,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082015","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2015","9999","Block 2015",1,50,1,0,0,0,1,0,0,0,0,0,0,0
"G11000100078082016","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2016","9999","Block 2016",0,99,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100078082017","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2017","9999","Block 2017",0,33,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078082018","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","2","2018","9999","Block 2018",2,357,0,0,0,0,7,0,0,0,0,0,5,0
"G11000100078083000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3000","9999","Block 3000",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078083001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3001","9999","Block 3001",0,73,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100078083002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3002","9999","Block 3002",0,10,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100078083003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3003","9999","Block 3003",0,43,0,0,0,0,2,0,0,0,0,0,0,0
"G11000100078083004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3004","9999","Block 3004",0,49,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078083005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3005","9999","Block 3005",0,132,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078083006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3006","9999","Block 3006",0,64,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078083007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3007","9999","Block 3007",0,88,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078083008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3008","9999","Block 3008",2,292,0,0,0,0,5,0,3,0,0,0,0,0
"G11000100078083009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3009","9999","Block 3009",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078083010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","3","3010","9999","Block 3010",1,97,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4000","9999","Block 4000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4001","9999","Block 4001",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4002","9999","Block 4002",0,75,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4003","9999","Block 4003",0,52,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4004","9999","Block 4004",1,176,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100078084005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4005","9999","Block 4005",0,116,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100078084006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4006","9999","Block 4006",4,417,0,4,0,0,0,0,1,0,0,0,0,0
"G11000100078084007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4007","9999","Block 4007",0,79,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100078084008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4008","9999","Block 4008",0,65,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4009","9999","Block 4009",0,136,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4010","9999","Block 4010",0,90,0,0,0,0,5,0,1,0,0,0,0,2
"G11000100078084011","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4011","9999","Block 4011",3,93,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084012","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4012","9999","Block 4012",0,66,0,0,0,0,0,0,0,0,0,0,3,3
"G11000100078084013","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4013","9999","Block 4013",0,50,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100078084014","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007808","4","4014","9999","Block 4014",0,136,1,0,0,1,0,0,0,0,0,0,1,0
"G11000100078093000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007809","3","3000","9999","Block 3000",1,85,0,0,0,0,5,0,0,0,0,0,0,0
"G11000100078093001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","007809","3","3001","9999","Block 3001",1,328,0,1,0,0,2,0,1,0,0,0,0,2
